album,release_date,release_date_precision,name,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Revolver (Super Deluxe),2022-10-28,day,I Want To Tell You - Mono,71rLSOUENziFGTPAv9y31o,0.449,0.47,9,-11.021,1,0.0312,0.287,1.89e-06,0.175,0.402,126.803,audio_features,71rLSOUENziFGTPAv9y31o,spotify:track:71rLSOUENziFGTPAv9y31o,https://api.spotify.com/v1/tracks/71rLSOUENziFGTPAv9y31o,https://api.spotify.com/v1/audio-analysis/71rLSOUENziFGTPAv9y31o,151040,4
Revolver (Super Deluxe),2022-10-28,day,Got To Get You Into My Life - Mono,74JLvAkcJXJx21R5i8JHFb,0.5,0.506,0,-7.096,1,0.0328,0.313,0.00166,0.129,0.744,136.55,audio_features,74JLvAkcJXJx21R5i8JHFb,spotify:track:74JLvAkcJXJx21R5i8JHFb,https://api.spotify.com/v1/tracks/74JLvAkcJXJx21R5i8JHFb,https://api.spotify.com/v1/audio-analysis/74JLvAkcJXJx21R5i8JHFb,158560,4
Revolver (Super Deluxe),2022-10-28,day,Tomorrow Never Knows - Mono,4vqara7VXXnvzT0Eirn3DP,0.206,0.654,5,-10.168,1,0.0404,0.000402,0.000146,0.357,0.141,93.737,audio_features,4vqara7VXXnvzT0Eirn3DP,spotify:track:4vqara7VXXnvzT0Eirn3DP,https://api.spotify.com/v1/tracks/4vqara7VXXnvzT0Eirn3DP,https://api.spotify.com/v1/audio-analysis/4vqara7VXXnvzT0Eirn3DP,177093,3
Revolver (Super Deluxe),2022-10-28,day,Paperback Writer - 2022 Stereo Mix,08Yu7UpXDrghKeUNa9Gnux,0.514,0.86,7,-5.643,1,0.0753,0.0342,2e-06,0.316,0.762,78.566,audio_features,08Yu7UpXDrghKeUNa9Gnux,spotify:track:08Yu7UpXDrghKeUNa9Gnux,https://api.spotify.com/v1/tracks/08Yu7UpXDrghKeUNa9Gnux,https://api.spotify.com/v1/audio-analysis/08Yu7UpXDrghKeUNa9Gnux,138773,4
Revolver (Super Deluxe),2022-10-28,day,Rain - 2022 Stereo Mix,3ZZ7z7hgG9PHaCW4CYyZiI,0.223,0.711,0,-5.305,1,0.0356,2.09e-05,0.91,0.402,0.622,108.251,audio_features,3ZZ7z7hgG9PHaCW4CYyZiI,spotify:track:3ZZ7z7hgG9PHaCW4CYyZiI,https://api.spotify.com/v1/tracks/3ZZ7z7hgG9PHaCW4CYyZiI,https://api.spotify.com/v1/audio-analysis/3ZZ7z7hgG9PHaCW4CYyZiI,179427,4
Revolver (Super Deluxe),2022-10-28,day,Paperback Writer - Mono,62ZPDJK8P7ROn49O8iQfgn,0.439,0.857,7,-5.031,1,0.0577,0.236,8.77e-05,0.677,0.721,157.516,audio_features,62ZPDJK8P7ROn49O8iQfgn,spotify:track:62ZPDJK8P7ROn49O8iQfgn,https://api.spotify.com/v1/tracks/62ZPDJK8P7ROn49O8iQfgn,https://api.spotify.com/v1/audio-analysis/62ZPDJK8P7ROn49O8iQfgn,146200,4
Revolver (Super Deluxe),2022-10-28,day,Rain - Mono,1tKIjoQcUf1uR9amQEo3wk,0.24,0.774,7,-4.227,1,0.0408,0.0373,0.182,0.775,0.622,107.965,audio_features,1tKIjoQcUf1uR9amQEo3wk,spotify:track:1tKIjoQcUf1uR9amQEo3wk,https://api.spotify.com/v1/tracks/1tKIjoQcUf1uR9amQEo3wk,https://api.spotify.com/v1/audio-analysis/1tKIjoQcUf1uR9amQEo3wk,179293,4
Get Back (Rooftop Performance),2022-01-28,day,Get Back - Rooftop Performance / Take 1,4bVT9bpThKnkFtl1xeB2bh,0.628,0.524,2,-11.84,1,0.0773,0.325,0.0995,0.195,0.272,124.176,audio_features,4bVT9bpThKnkFtl1xeB2bh,spotify:track:4bVT9bpThKnkFtl1xeB2bh,https://api.spotify.com/v1/tracks/4bVT9bpThKnkFtl1xeB2bh,https://api.spotify.com/v1/audio-analysis/4bVT9bpThKnkFtl1xeB2bh,283373,4
Get Back (Rooftop Performance),2022-01-28,day,Get Back - Rooftop Performance / Take 2,4z3RNAUb0whdaLAudM9EHE,0.655,0.695,9,-9.648,1,0.0381,0.101,0.436,0.105,0.33,125.572,audio_features,4z3RNAUb0whdaLAudM9EHE,spotify:track:4z3RNAUb0whdaLAudM9EHE,https://api.spotify.com/v1/tracks/4z3RNAUb0whdaLAudM9EHE,https://api.spotify.com/v1/audio-analysis/4z3RNAUb0whdaLAudM9EHE,204187,4
Get Back (Rooftop Performance),2022-01-28,day,Don't Let Me Down - Rooftop Performance / Take 1,6Wjbtcnv4Yw92luvE1Y8tW,0.592,0.513,6,-8.778,0,0.0322,0.321,0.00017,0.182,0.744,81.92,audio_features,6Wjbtcnv4Yw92luvE1Y8tW,spotify:track:6Wjbtcnv4Yw92luvE1Y8tW,https://api.spotify.com/v1/tracks/6Wjbtcnv4Yw92luvE1Y8tW,https://api.spotify.com/v1/audio-analysis/6Wjbtcnv4Yw92luvE1Y8tW,202467,4
Get Back (Rooftop Performance),2022-01-28,day,I've Got A Feeling - Rooftop Performance / Take 1,06rGbrn3Vhp6CeByhZboOT,0.392,0.629,2,-11.235,1,0.172,0.155,0.00699,0.0847,0.352,165.416,audio_features,06rGbrn3Vhp6CeByhZboOT,spotify:track:06rGbrn3Vhp6CeByhZboOT,https://api.spotify.com/v1/tracks/06rGbrn3Vhp6CeByhZboOT,https://api.spotify.com/v1/audio-analysis/06rGbrn3Vhp6CeByhZboOT,283720,4
Get Back (Rooftop Performance),2022-01-28,day,One After 909 - Rooftop Performance,4MBeqWnCdIMcEexCNbNqRt,0.521,0.87,4,-8.985,1,0.237,0.0254,1.8e-06,0.622,0.723,90.474,audio_features,4MBeqWnCdIMcEexCNbNqRt,spotify:track:4MBeqWnCdIMcEexCNbNqRt,https://api.spotify.com/v1/tracks/4MBeqWnCdIMcEexCNbNqRt,https://api.spotify.com/v1/audio-analysis/4MBeqWnCdIMcEexCNbNqRt,189200,4
Get Back (Rooftop Performance),2022-01-28,day,Dig A Pony - Rooftop Performance,1miMoESDA7rXcNIyiiTeaF,0.49,0.373,11,-12.993,0,0.0574,0.454,4.01e-05,0.117,0.346,116.556,audio_features,1miMoESDA7rXcNIyiiTeaF,spotify:track:1miMoESDA7rXcNIyiiTeaF,https://api.spotify.com/v1/tracks/1miMoESDA7rXcNIyiiTeaF,https://api.spotify.com/v1/audio-analysis/1miMoESDA7rXcNIyiiTeaF,352040,3
Get Back (Rooftop Performance),2022-01-28,day,God Save The Queen - Rooftop Performance / Jam,1fTdIA3TNmiVzWaep1BJ7e,0.676,0.389,7,-9.622,1,0.0988,0.675,0.192,0.0482,0.898,132.388,audio_features,1fTdIA3TNmiVzWaep1BJ7e,spotify:track:1fTdIA3TNmiVzWaep1BJ7e,https://api.spotify.com/v1/tracks/1fTdIA3TNmiVzWaep1BJ7e,https://api.spotify.com/v1/audio-analysis/1fTdIA3TNmiVzWaep1BJ7e,25760,4
Get Back (Rooftop Performance),2022-01-28,day,I've Got A Feeling - Rooftop Performance / Take 2,51SAMQm9TKtfQnfLR0ORy4,0.521,0.532,9,-11.183,1,0.0964,0.346,0.00866,0.234,0.313,81.332,audio_features,51SAMQm9TKtfQnfLR0ORy4,spotify:track:51SAMQm9TKtfQnfLR0ORy4,https://api.spotify.com/v1/tracks/51SAMQm9TKtfQnfLR0ORy4,https://api.spotify.com/v1/audio-analysis/51SAMQm9TKtfQnfLR0ORy4,335133,4
Get Back (Rooftop Performance),2022-01-28,day,Don't Let Me Down - Rooftop Performance / Take 2,1DXRq9lDPvNqujisRKR6VA,0.548,0.489,6,-10.463,0,0.0468,0.272,0.000826,0.328,0.605,81.846,audio_features,1DXRq9lDPvNqujisRKR6VA,spotify:track:1DXRq9lDPvNqujisRKR6VA,https://api.spotify.com/v1/tracks/1DXRq9lDPvNqujisRKR6VA,https://api.spotify.com/v1/audio-analysis/1DXRq9lDPvNqujisRKR6VA,209587,4
Get Back (Rooftop Performance),2022-01-28,day,Get Back - Rooftop Performance / Take 3,1W0V3qwghnFsm6DqzwtQ3w,0.617,0.633,2,-11.507,1,0.0819,0.0833,0.194,0.116,0.315,126.059,audio_features,1W0V3qwghnFsm6DqzwtQ3w,spotify:track:1W0V3qwghnFsm6DqzwtQ3w,https://api.spotify.com/v1/tracks/1W0V3qwghnFsm6DqzwtQ3w,https://api.spotify.com/v1/audio-analysis/1W0V3qwghnFsm6DqzwtQ3w,226587,4
Let It Be (Super Deluxe),2021-10-15,day,Two Of Us - 2021 Mix,2CEujT1Tuv3jIIjUyUvupg,0.692,0.756,7,-9.677,1,0.0402,0.0356,8.8e-05,0.219,0.826,109.111,audio_features,2CEujT1Tuv3jIIjUyUvupg,spotify:track:2CEujT1Tuv3jIIjUyUvupg,https://api.spotify.com/v1/tracks/2CEujT1Tuv3jIIjUyUvupg,https://api.spotify.com/v1/audio-analysis/2CEujT1Tuv3jIIjUyUvupg,216480,4
Let It Be (Super Deluxe),2021-10-15,day,Dig A Pony - 2021 Mix,5pbQlOzqzTacF4wbzmWEeA,0.461,0.5,11,-8.023,0,0.0478,0.183,9.94e-06,0.209,0.393,118.377,audio_features,5pbQlOzqzTacF4wbzmWEeA,spotify:track:5pbQlOzqzTacF4wbzmWEeA,https://api.spotify.com/v1/tracks/5pbQlOzqzTacF4wbzmWEeA,https://api.spotify.com/v1/audio-analysis/5pbQlOzqzTacF4wbzmWEeA,234760,3
Let It Be (Super Deluxe),2021-10-15,day,Across The Universe - 2021 Mix,47q5q2VZ0y264CNDdUAjZY,0.414,0.467,1,-9.189,1,0.027,0.552,2.28e-05,0.0779,0.752,76.148,audio_features,47q5q2VZ0y264CNDdUAjZY,spotify:track:47q5q2VZ0y264CNDdUAjZY,https://api.spotify.com/v1/tracks/47q5q2VZ0y264CNDdUAjZY,https://api.spotify.com/v1/audio-analysis/47q5q2VZ0y264CNDdUAjZY,228093,4
Let It Be (Super Deluxe),2021-10-15,day,I Me Mine - 2021 Mix,5sFSXKwsf1KvKpZngwVtlI,0.423,0.587,4,-8.14,0,0.0415,0.14,0.0,0.118,0.575,128.47,audio_features,5sFSXKwsf1KvKpZngwVtlI,spotify:track:5sFSXKwsf1KvKpZngwVtlI,https://api.spotify.com/v1/tracks/5sFSXKwsf1KvKpZngwVtlI,https://api.spotify.com/v1/audio-analysis/5sFSXKwsf1KvKpZngwVtlI,145053,4
Let It Be (Super Deluxe),2021-10-15,day,Dig It - 2021 Mix,211vMasdcN1n4Xy4ci76Eq,0.519,0.564,5,-9.868,1,0.0742,0.452,0.00486,0.273,0.795,155.067,audio_features,211vMasdcN1n4Xy4ci76Eq,spotify:track:211vMasdcN1n4Xy4ci76Eq,https://api.spotify.com/v1/tracks/211vMasdcN1n4Xy4ci76Eq,https://api.spotify.com/v1/audio-analysis/211vMasdcN1n4Xy4ci76Eq,50653,3
Let It Be (Super Deluxe),2021-10-15,day,Let It Be - 2021 Mix,4r797jYkY09ilTg5SMCTnu,0.407,0.413,0,-8.129,1,0.0302,0.332,4.49e-06,0.107,0.556,144.338,audio_features,4r797jYkY09ilTg5SMCTnu,spotify:track:4r797jYkY09ilTg5SMCTnu,https://api.spotify.com/v1/tracks/4r797jYkY09ilTg5SMCTnu,https://api.spotify.com/v1/audio-analysis/4r797jYkY09ilTg5SMCTnu,243173,4
Let It Be (Super Deluxe),2021-10-15,day,Maggie Mae - 2021 Mix,6A0igdiVHc0Tftp9jDb5UU,0.525,0.627,7,-8.052,1,0.237,0.247,0.0,0.124,0.76,169.081,audio_features,6A0igdiVHc0Tftp9jDb5UU,spotify:track:6A0igdiVHc0Tftp9jDb5UU,https://api.spotify.com/v1/tracks/6A0igdiVHc0Tftp9jDb5UU,https://api.spotify.com/v1/audio-analysis/6A0igdiVHc0Tftp9jDb5UU,40213,4
Let It Be (Super Deluxe),2021-10-15,day,I've Got A Feeling - 2021 Mix,4zCMgTJ4h916qOHgu1JyAL,0.413,0.722,2,-7.463,1,0.0468,0.11,6.04e-06,0.151,0.382,165.614,audio_features,4zCMgTJ4h916qOHgu1JyAL,spotify:track:4zCMgTJ4h916qOHgu1JyAL,https://api.spotify.com/v1/tracks/4zCMgTJ4h916qOHgu1JyAL,https://api.spotify.com/v1/audio-analysis/4zCMgTJ4h916qOHgu1JyAL,217547,4
Let It Be (Super Deluxe),2021-10-15,day,One After 909 - 2021 Mix,6z5yUc4pks98Lo6YaMraq0,0.545,0.956,4,-5.549,1,0.116,0.0632,0.0,0.63,0.776,90.782,audio_features,6z5yUc4pks98Lo6YaMraq0,spotify:track:6z5yUc4pks98Lo6YaMraq0,https://api.spotify.com/v1/tracks/6z5yUc4pks98Lo6YaMraq0,https://api.spotify.com/v1/audio-analysis/6z5yUc4pks98Lo6YaMraq0,174013,4
Let It Be (Super Deluxe),2021-10-15,day,The Long And Winding Road - 2021 Mix,4r1AmkTzmi35mAFc3nsG3r,0.314,0.379,3,-10.028,1,0.0271,0.82,0.00202,0.0852,0.319,66.436,audio_features,4r1AmkTzmi35mAFc3nsG3r,spotify:track:4r1AmkTzmi35mAFc3nsG3r,https://api.spotify.com/v1/tracks/4r1AmkTzmi35mAFc3nsG3r,https://api.spotify.com/v1/audio-analysis/4r1AmkTzmi35mAFc3nsG3r,217600,4
Let It Be (Super Deluxe),2021-10-15,day,For You Blue - 2021 Mix,0CnmMTr6dpvnPUANh3rUOw,0.854,0.605,2,-10.995,1,0.084,0.349,0.0789,0.274,0.929,128.317,audio_features,0CnmMTr6dpvnPUANh3rUOw,spotify:track:0CnmMTr6dpvnPUANh3rUOw,https://api.spotify.com/v1/tracks/0CnmMTr6dpvnPUANh3rUOw,https://api.spotify.com/v1/audio-analysis/0CnmMTr6dpvnPUANh3rUOw,152533,4
Let It Be (Super Deluxe),2021-10-15,day,Get Back - 2021 Mix,47qD4mGcc6cS4PbkvoIcy9,0.734,0.656,2,-10.443,1,0.0789,0.176,0.0029,0.665,0.366,123.091,audio_features,47qD4mGcc6cS4PbkvoIcy9,spotify:track:47qD4mGcc6cS4PbkvoIcy9,https://api.spotify.com/v1/tracks/47qD4mGcc6cS4PbkvoIcy9,https://api.spotify.com/v1/audio-analysis/47qD4mGcc6cS4PbkvoIcy9,188267,4
Let It Be (Super Deluxe),2021-10-15,day,Morning Camera / Two Of Us - Take 4,05wq8YTQE3UDL8yd9R79c7,0.718,0.671,7,-10.5,1,0.047,0.053,0.000611,0.352,0.762,107.858,audio_features,05wq8YTQE3UDL8yd9R79c7,spotify:track:05wq8YTQE3UDL8yd9R79c7,https://api.spotify.com/v1/tracks/05wq8YTQE3UDL8yd9R79c7,https://api.spotify.com/v1/audio-analysis/05wq8YTQE3UDL8yd9R79c7,222280,4
Let It Be (Super Deluxe),2021-10-15,day,Maggie Mae / Fancy My Chances With You - Mono,2rnSCXAsw7pU1dmHkm1XpD,0.622,0.544,7,-7.59,1,0.071,0.717,0.0,0.101,0.803,107.59,audio_features,2rnSCXAsw7pU1dmHkm1XpD,spotify:track:2rnSCXAsw7pU1dmHkm1XpD,https://api.spotify.com/v1/tracks/2rnSCXAsw7pU1dmHkm1XpD,https://api.spotify.com/v1/audio-analysis/2rnSCXAsw7pU1dmHkm1XpD,58400,4
Let It Be (Super Deluxe),2021-10-15,day,Can You Dig It?,51g1inQV6DC4WZWlGXeFHs,0.635,0.864,7,-7.495,1,0.0833,0.215,6.43e-06,0.362,0.717,141.355,audio_features,51g1inQV6DC4WZWlGXeFHs,spotify:track:51g1inQV6DC4WZWlGXeFHs,https://api.spotify.com/v1/tracks/51g1inQV6DC4WZWlGXeFHs,https://api.spotify.com/v1/audio-analysis/51g1inQV6DC4WZWlGXeFHs,122360,4
Let It Be (Super Deluxe),2021-10-15,day,I Don't Know Why I'm Moaning - Speech / Mono,482dVVEHxiwirUwW4VjS3s,0.582,0.457,2,-14.507,1,0.322,0.916,0.0,0.0771,0.488,113.374,audio_features,482dVVEHxiwirUwW4VjS3s,spotify:track:482dVVEHxiwirUwW4VjS3s,https://api.spotify.com/v1/tracks/482dVVEHxiwirUwW4VjS3s,https://api.spotify.com/v1/audio-analysis/482dVVEHxiwirUwW4VjS3s,82013,4
Let It Be (Super Deluxe),2021-10-15,day,For You Blue - Take 4,0CVEWNpT3fHxcMPRG3cM2f,0.709,0.809,2,-9.73,1,0.099,0.24,0.0222,0.216,0.784,127.789,audio_features,0CVEWNpT3fHxcMPRG3cM2f,spotify:track:0CVEWNpT3fHxcMPRG3cM2f,https://api.spotify.com/v1/tracks/0CVEWNpT3fHxcMPRG3cM2f,https://api.spotify.com/v1/audio-analysis/0CVEWNpT3fHxcMPRG3cM2f,172947,4
Let It Be (Super Deluxe),2021-10-15,day,Let It Be / Please Please Me / Let It Be - Take 10,15tcqNCx9skvXmmlscpAjF,0.494,0.424,0,-10.874,1,0.0646,0.905,4.76e-05,0.132,0.481,142.038,audio_features,15tcqNCx9skvXmmlscpAjF,spotify:track:15tcqNCx9skvXmmlscpAjF,https://api.spotify.com/v1/tracks/15tcqNCx9skvXmmlscpAjF,https://api.spotify.com/v1/audio-analysis/15tcqNCx9skvXmmlscpAjF,272680,4
Let It Be (Super Deluxe),2021-10-15,day,I’ve Got A Feeling - Take 10,6ru78BV9iww37EeTAVd364,0.399,0.622,2,-7.628,1,0.0358,0.143,0.00263,0.119,0.306,81.095,audio_features,6ru78BV9iww37EeTAVd364,spotify:track:6ru78BV9iww37EeTAVd364,https://api.spotify.com/v1/tracks/6ru78BV9iww37EeTAVd364,https://api.spotify.com/v1/audio-analysis/6ru78BV9iww37EeTAVd364,217680,4
Let It Be (Super Deluxe),2021-10-15,day,Dig A Pony - Take 14,77LP0NB3rR3g43giL2mGAG,0.53,0.399,11,-8.978,0,0.0702,0.661,7.58e-06,0.232,0.376,118.441,audio_features,77LP0NB3rR3g43giL2mGAG,spotify:track:77LP0NB3rR3g43giL2mGAG,https://api.spotify.com/v1/tracks/77LP0NB3rR3g43giL2mGAG,https://api.spotify.com/v1/audio-analysis/77LP0NB3rR3g43giL2mGAG,241440,3
Let It Be (Super Deluxe),2021-10-15,day,Get Back - Take 19,2gYbUpAJ4VW8N0YNZJrn6X,0.74,0.619,2,-10.737,1,0.0672,0.439,0.0385,0.0634,0.633,121.379,audio_features,2gYbUpAJ4VW8N0YNZJrn6X,spotify:track:2gYbUpAJ4VW8N0YNZJrn6X,https://api.spotify.com/v1/tracks/2gYbUpAJ4VW8N0YNZJrn6X,https://api.spotify.com/v1/audio-analysis/2gYbUpAJ4VW8N0YNZJrn6X,237360,4
Let It Be (Super Deluxe),2021-10-15,day,Like Making An Album? - Speech,5i5ccBcPuzKF5T6LLhM22K,0.62,0.18,7,-18.793,1,0.562,0.789,0.0,0.134,0.641,71.469,audio_features,5i5ccBcPuzKF5T6LLhM22K,spotify:track:5i5ccBcPuzKF5T6LLhM22K,https://api.spotify.com/v1/tracks/5i5ccBcPuzKF5T6LLhM22K,https://api.spotify.com/v1/audio-analysis/5i5ccBcPuzKF5T6LLhM22K,42560,3
Let It Be (Super Deluxe),2021-10-15,day,One After 909 - Take 3,4SxEh486t821JJniUtyNGf,0.293,0.891,4,-7.324,1,0.19,0.0451,0.0,0.268,0.706,163.566,audio_features,4SxEh486t821JJniUtyNGf,spotify:track:4SxEh486t821JJniUtyNGf,https://api.spotify.com/v1/tracks/4SxEh486t821JJniUtyNGf,https://api.spotify.com/v1/audio-analysis/4SxEh486t821JJniUtyNGf,207173,4
Let It Be (Super Deluxe),2021-10-15,day,Don’t Let Me Down - First Rooftop Performance,40XeGNGFchGYw7y0ue1GiG,0.455,0.502,4,-7.539,1,0.0493,0.699,0.000156,0.094,0.674,163.347,audio_features,40XeGNGFchGYw7y0ue1GiG,spotify:track:40XeGNGFchGYw7y0ue1GiG,https://api.spotify.com/v1/tracks/40XeGNGFchGYw7y0ue1GiG,https://api.spotify.com/v1/audio-analysis/40XeGNGFchGYw7y0ue1GiG,209453,4
Let It Be (Super Deluxe),2021-10-15,day,The Long And Winding Road - Take 19,2f5DRobJSq0DbuCNqp23KR,0.516,0.319,3,-10.031,1,0.0306,0.868,0.000101,0.108,0.237,135.137,audio_features,2f5DRobJSq0DbuCNqp23KR,spotify:track:2f5DRobJSq0DbuCNqp23KR,https://api.spotify.com/v1/tracks/2f5DRobJSq0DbuCNqp23KR,https://api.spotify.com/v1/audio-analysis/2f5DRobJSq0DbuCNqp23KR,227387,4
Let It Be (Super Deluxe),2021-10-15,day,Wake Up Little Susie / I Me Mine - Take 11,150DSBEyt3HJiR6V2xTvAM,0.409,0.508,9,-11.582,0,0.167,0.401,0.314,0.216,0.376,187.098,audio_features,150DSBEyt3HJiR6V2xTvAM,spotify:track:150DSBEyt3HJiR6V2xTvAM,https://api.spotify.com/v1/tracks/150DSBEyt3HJiR6V2xTvAM,https://api.spotify.com/v1/audio-analysis/150DSBEyt3HJiR6V2xTvAM,135760,3
Let It Be (Super Deluxe),2021-10-15,day,On The Day Shift Now / All Things Must Pass - Rehearsals / Mono,2hfVWkggMBS48zQrebog1D,0.492,0.453,9,-11.041,1,0.0591,0.863,0.0,0.241,0.428,124.606,audio_features,2hfVWkggMBS48zQrebog1D,spotify:track:2hfVWkggMBS48zQrebog1D,https://api.spotify.com/v1/tracks/2hfVWkggMBS48zQrebog1D,https://api.spotify.com/v1/audio-analysis/2hfVWkggMBS48zQrebog1D,262227,4
Let It Be (Super Deluxe),2021-10-15,day,Concentrate On The Sound - Mono,7vMjHE2VEVA3I2SXbbz8p9,0.543,0.451,2,-15.496,1,0.4,0.977,0.000209,0.196,0.467,115.822,audio_features,7vMjHE2VEVA3I2SXbbz8p9,spotify:track:7vMjHE2VEVA3I2SXbbz8p9,https://api.spotify.com/v1/tracks/7vMjHE2VEVA3I2SXbbz8p9,https://api.spotify.com/v1/audio-analysis/7vMjHE2VEVA3I2SXbbz8p9,67240,3
Let It Be (Super Deluxe),2021-10-15,day,Gimme Some Truth - Rehearsal / Mono,1ytH2jlhj5KkLULdGggGPY,0.616,0.319,7,-11.198,1,0.139,0.834,2.47e-05,0.357,0.35,79.194,audio_features,1ytH2jlhj5KkLULdGggGPY,spotify:track:1ytH2jlhj5KkLULdGggGPY,https://api.spotify.com/v1/tracks/1ytH2jlhj5KkLULdGggGPY,https://api.spotify.com/v1/audio-analysis/1ytH2jlhj5KkLULdGggGPY,79707,1
Let It Be (Super Deluxe),2021-10-15,day,I Me Mine - Rehearsal / Mono,1atRgFbyNC7aVHlMDu0fPy,0.34,0.536,4,-9.8,0,0.0463,0.797,0.0,0.37,0.673,175.233,audio_features,1atRgFbyNC7aVHlMDu0fPy,spotify:track:1atRgFbyNC7aVHlMDu0fPy,https://api.spotify.com/v1/tracks/1atRgFbyNC7aVHlMDu0fPy,https://api.spotify.com/v1/audio-analysis/1atRgFbyNC7aVHlMDu0fPy,95693,3
Let It Be (Super Deluxe),2021-10-15,day,She Came In Through The Bathroom Window - Rehearsal,2wLmvgTI2zbHlZinG7j14E,0.531,0.29,2,-12.716,1,0.0531,0.713,9.47e-06,0.26,0.336,71.105,audio_features,2wLmvgTI2zbHlZinG7j14E,spotify:track:2wLmvgTI2zbHlZinG7j14E,https://api.spotify.com/v1/tracks/2wLmvgTI2zbHlZinG7j14E,https://api.spotify.com/v1/audio-analysis/2wLmvgTI2zbHlZinG7j14E,170400,4
Let It Be (Super Deluxe),2021-10-15,day,Polythene Pam - Rehearsal / Mono,6H9xtF0fWu8lELvIkwb2K9,0.568,0.57,4,-10.617,0,0.341,0.916,8.91e-06,0.147,0.783,157.595,audio_features,6H9xtF0fWu8lELvIkwb2K9,spotify:track:6H9xtF0fWu8lELvIkwb2K9,https://api.spotify.com/v1/tracks/6H9xtF0fWu8lELvIkwb2K9,https://api.spotify.com/v1/audio-analysis/6H9xtF0fWu8lELvIkwb2K9,79507,1
Let It Be (Super Deluxe),2021-10-15,day,Octopus’s Garden - Rehearsal / Mono,4sno4v6UlHlOLGJMEshJ47,0.406,0.345,0,-13.399,1,0.318,0.919,0.0,0.723,0.411,181.077,audio_features,4sno4v6UlHlOLGJMEshJ47,spotify:track:4sno4v6UlHlOLGJMEshJ47,https://api.spotify.com/v1/tracks/4sno4v6UlHlOLGJMEshJ47,https://api.spotify.com/v1/audio-analysis/4sno4v6UlHlOLGJMEshJ47,110027,4
Let It Be (Super Deluxe),2021-10-15,day,Oh! Darling - Jam,0NJfYqajFs7dq2MH6IxIRg,0.603,0.471,9,-8.248,1,0.0297,0.448,6.56e-06,0.288,0.31,84.359,audio_features,0NJfYqajFs7dq2MH6IxIRg,spotify:track:0NJfYqajFs7dq2MH6IxIRg,https://api.spotify.com/v1/tracks/0NJfYqajFs7dq2MH6IxIRg,https://api.spotify.com/v1/audio-analysis/0NJfYqajFs7dq2MH6IxIRg,319400,3
Let It Be (Super Deluxe),2021-10-15,day,Get Back - Take 8,4Nv5jaoI3rsX5JauuCfZ2f,0.737,0.672,2,-9.577,1,0.0517,0.369,0.0131,0.074,0.367,119.619,audio_features,4Nv5jaoI3rsX5JauuCfZ2f,spotify:track:4Nv5jaoI3rsX5JauuCfZ2f,https://api.spotify.com/v1/tracks/4Nv5jaoI3rsX5JauuCfZ2f,https://api.spotify.com/v1/audio-analysis/4Nv5jaoI3rsX5JauuCfZ2f,232787,4
Let It Be (Super Deluxe),2021-10-15,day,The Walk - Jam,7xLG1tQwaRzUvmMpESf1Na,0.75,0.67,9,-8.019,1,0.0787,0.568,7.29e-05,0.0996,0.662,112.519,audio_features,7xLG1tQwaRzUvmMpESf1Na,spotify:track:7xLG1tQwaRzUvmMpESf1Na,https://api.spotify.com/v1/tracks/7xLG1tQwaRzUvmMpESf1Na,https://api.spotify.com/v1/audio-analysis/7xLG1tQwaRzUvmMpESf1Na,55747,4
Let It Be (Super Deluxe),2021-10-15,day,Without A Song - Jam,5xU8wUPeuh0R1RJApiKvtS,0.574,0.396,10,-9.874,1,0.0354,0.875,0.000129,0.0653,0.428,126.794,audio_features,5xU8wUPeuh0R1RJApiKvtS,spotify:track:5xU8wUPeuh0R1RJApiKvtS,https://api.spotify.com/v1/tracks/5xU8wUPeuh0R1RJApiKvtS,https://api.spotify.com/v1/audio-analysis/5xU8wUPeuh0R1RJApiKvtS,120640,3
Let It Be (Super Deluxe),2021-10-15,day,Something - Rehearsal / Mono,6nDoZG1m51heNdcJSB80K8,0.529,0.346,9,-13.309,1,0.218,0.893,6.19e-06,0.187,0.288,75.368,audio_features,6nDoZG1m51heNdcJSB80K8,spotify:track:6nDoZG1m51heNdcJSB80K8,https://api.spotify.com/v1/tracks/6nDoZG1m51heNdcJSB80K8,https://api.spotify.com/v1/audio-analysis/6nDoZG1m51heNdcJSB80K8,84107,4
Let It Be (Super Deluxe),2021-10-15,day,Let It Be - Take 28,1oMNqEhtUwY2agjEAUqiOD,0.419,0.448,0,-8.675,1,0.0647,0.433,0.000988,0.209,0.339,140.934,audio_features,1oMNqEhtUwY2agjEAUqiOD,spotify:track:1oMNqEhtUwY2agjEAUqiOD,https://api.spotify.com/v1/tracks/1oMNqEhtUwY2agjEAUqiOD,https://api.spotify.com/v1/audio-analysis/1oMNqEhtUwY2agjEAUqiOD,282333,4
Let It Be (Super Deluxe),2021-10-15,day,One After 909 - 1969 Glyn Johns Mix,6h6aV3yukQ8Hxf2SYwiGmz,0.494,0.872,4,-8.006,1,0.125,0.00752,0.0,0.292,0.889,90.974,audio_features,6h6aV3yukQ8Hxf2SYwiGmz,spotify:track:6h6aV3yukQ8Hxf2SYwiGmz,https://api.spotify.com/v1/tracks/6h6aV3yukQ8Hxf2SYwiGmz,https://api.spotify.com/v1/audio-analysis/6h6aV3yukQ8Hxf2SYwiGmz,186800,4
